"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","7 Cluj",26
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","7 Cluj",52
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","7 Cluj",48
"IBRAM IUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","7 Cluj",80
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","7 Cluj",43
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","7 Cluj",589
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","7 Cluj",65
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","7 Cluj",33
"RAD AN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","7 Cluj",19
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","7 Cluj",11
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","7 Cluj",39
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","7 Cluj",27
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","7 Cluj",9
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","7 Cluj",14
"SZEKELY ISTVÂN","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","8 Cluj",1708
"MARGINEAN STELIAN-IOAN","PARTIDUL ROMÂNIA MARE","8 Cluj",1648
"MICLAUS VASILE","PARTIDUL DEMOCRAT LIBERAL","8 Cluj",7789
"POP VIRGIL","PARTIDUL NATIONAL LIBERAL","8 Cluj",2299
"FAUR UCU-MIHAI","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","8 Cluj",4483
"INTE CRISTIAN","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","8 Cluj",485
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","8 Cluj",84
"MANOLESCU OANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","8 Cluj",3
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","8 Cluj",45
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","8 Cluj",18
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","8 Cluj",5
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","8 Cluj",19
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","8 Cluj",21
"IBRAM IUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","8 Cluj",25
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","8 Cluj",27
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","8 Cluj",642
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","8 Cluj",36
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","8 Cluj",11
"RAD AN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","8 Cluj",13
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","8 Cluj",9
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","8 Cluj",26
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","8 Cluj",20
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","8 Cluj",8
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","8 Cluj",10
"PALFIMOZES-ZOLTAN","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","9 Cluj",1825
"BRUDASCU DAN","PARTIDUL ROMÂNIA MARE","9 Cluj",1251
"LUCA MINODORA-SUSANA","PARTIDUL DEMOCRAT LIBERAL","9 Cluj",7177
"BALAJ GHEORGHE-MARIUS","PARTIDUL NATIONAL LIBERAL","9 Cluj",2060
"ZAGREAN IOSIF","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","9 Cluj",2811
"MÎNDRUT VIOREL","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","9 Cluj",377
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","9 Cluj",53
"MANOLESCU OANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","9 Cluj",25
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","9 Cluj",59
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","9 Cluj",24
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","9 Cluj",20
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","9 Cluj",37
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","9 Cluj",36
"IBRAM IUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","9 Cluj",40
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","9 Cluj",44
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","9 Cluj",255
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","9 Cluj",49
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","9 Cluj",17
"RADAN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","9 Cluj",10
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","9 Cluj",13
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","9 Cluj",28
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","9 Cluj",25
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","9 Cluj",2
"BUC IUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","9 Cluj",13
"MATE ANDRAS-LEVENTE","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","10 Cluj",6504
"GIFU DANIELA","PARTIDUL ROMÂNIA MARE","10 Cluj",638
"MORAR IOAN-IULIAN","PARTIDUL DEMOCRAT LIBERAL","10 Cluj",6354
"LOI DACIAN-AUREL","PARTIDUL NATIONAL LIBERAL","10 Cluj",966
"MORAR VIOREL","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","10 Cluj",2251
"SZEKELY EUGENIA","PARTIDUL NOUA GENERATIE CRESTIN DEMOCRAT","10 Cluj",134
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","10 Cluj",31
"MANOLESCU OANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","10 Cluj",12
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","10 Cluj",43
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","10 Cluj",22
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","10 Cluj",7
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","10 Cluj",15
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","10 Cluj",31
"IBRAM IUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","10 Cluj",30
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","10 Cluj",26
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","10 Cluj",349
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","10 Cluj",27
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","10 Cluj",17
"RADAN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","10 Cluj",14
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","10 Cluj",7
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","10 Cluj",22
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","10 Cluj",16
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","10 Cluj",6
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","10 Cluj",6
"STAN LIVIU-MARIAN","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","1 Constanta",12382
"DRAGOMIR GHEORGHE","PARTIDUL NATIONAL LIBERAL","1 Constanta",12866
"SUTA DUMITRU","PARTIDUL ROMÂNIA MARE","1 Constanta",529
"RÂCZ ERZSEBET-PIROSKA","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","1 Constanta",30
"MANAFU IONEL","PARTIDUL DEMOCRAT LIBERAL","1 Constanta",4434
"SCALETCHI FLORENTIN","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","1 Constanta",248
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","1 Constanta",73
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","1 Constanta",23
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","1 Constanta",50
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","1 Constanta",14
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","1 Constanta",27
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","1 Constanta",5
"RAD AN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","1 Constanta",48
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","1 Constanta",79
"IBRAM IUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","1 Constanta",47
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","1 Constanta",102
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","1 Constanta",14
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","1 Constanta",29
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","1 Constanta",150
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","1 Constanta",110
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","1 Constanta",33
"MANOLESCU O ANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","1 Constanta",20
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","1 Constanta",20
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","1 Constanta",24
"BALUT LUCIAN","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","2 Constanta",15511
"LUPU MIHAI","PARTIDUL NATIONAL LIBERAL","2 Constanta",6807
"GROSU GHEORGHE","PARTIDUL ROMÂNIA MARE","2 Constanta",759
"FABIAN EMESE-ALICE","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","2 Constanta",23
"ZEVRI SENOL","PARTIDUL DEMOCRAT LIBERAL","2 Constanta",5519
"RÂDULESCU DUMITRU","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","2 Constanta",551
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","2 Constanta",115
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","2 Constanta",20
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","2 Constanta",104
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","2 Constanta",9
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","2 Constanta",54
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","2 Constanta",17
"RADAN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","2 Constanta",53
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","2 Constanta",90
"IBRAM IUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","2 Constanta",168
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","2 Constanta",651
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","2 Constanta",34
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","2 Constanta",76
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","2 Constanta",308
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","2 Constanta",205
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","2 Constanta",50
"MANOLESCU OANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","2 Constanta",22
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","2 Constanta",44
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","2 Constanta",51
"DUMITRACHE ILEANA-CRISTINA","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","3 Constanta",15263
"ALBU GHEORGHE","PARTIDUL NATIONAL LIBERAL","3 Constanta",4267
"COSTACHE MANOLE","PARTIDUL ROMÂNIA MARE","3 Constanta",613
"FURO ENIKO-BOGLÂRKA","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","3 Constanta",26
"SPONTE ADRIAN -DORU","PARTIDUL DEMOCRAT LIBERAL","3 Constanta",3916
"ZAHARIA DANUT-MIRCEA","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","3 Constanta",433
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","3 Constanta",95
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","3 Constanta",22
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","3 Constanta",78
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","3 Constanta",9
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","3 Constanta",50
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","3 Constanta",13
"RADAN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","3 Constanta",60
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","3 Constanta",93
"IBRAM IUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","3 Constanta",223
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","3 Constanta",218
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","3 Constanta",31
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","3 Constanta",45
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","3 Constanta",363
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","3 Constanta",27
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","3 Constanta",61
"MANOLESCU OANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","3 Constanta",22
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","3 Constanta",43
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","3 Constanta",45
"CERCHEZ METIN","CANDIDAT INDEPENDENT","3 Constanta",313
"VISAN GEORGE-GABRIEL","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","4 Constanta",7034
"IOROV GHEORGHE","PARTIDUL NATIONAL LIBERAL","4 Constanta",1914
"DARIE MIHAELA","PARTIDUL ROMÂNIA MARE","4 Constanta",406
"KISS TAMÂS","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","4 Constanta",16
"CHIRILA CONSTANTIN","PARTIDUL DEMOCRAT LIBERAL","4 Constanta",6794
"CARAULEANU OLIMPIU-DUMITRU","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","4 Constanta",426
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","4 Constanta",61
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","4 Constanta",23
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","4 Constanta",71
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","4 Constanta",11
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","4 Constanta",38
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","4 Constanta",20
"RADAN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","4 Constanta",33
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","4 Constanta",43
"IBRAM IUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","4 Constanta",103
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","4 Constanta",367
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","4 Constanta",21
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","4 Constanta",28
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","4 Constanta",316
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","4 Constanta",13
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","4 Constanta",22
"MANOLESCU O ANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","4 Constanta",29
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","4 Constanta",29
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","4 Constanta",37
"STANESCU MIRCEA","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","5 Constanta",7428
"SPATARU IONEL","PARTIDUL NATIONAL LIBERAL","5 Constanta",2395
"CHIURTU VIOREL","PARTIDUL ROMÂNIA MARE","5 Constanta",828
"DEBRECZENI HAJNALKA","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","5 Constanta",41
"IORGUS ZANFIR","PARTIDUL DEMOCRAT LIBERAL","5 Constanta",7520
"MAFTEI FLORIN","PARTIDUL NATIONAL DEMOCRAT CRESTIN","5 Constanta",158
"RESIT TANER","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","5 Constanta",457
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","5 Constanta",31
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","5 Constanta",15
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","5 Constanta",27
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","5 Constanta",11
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","5 Constanta",25
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","5 Constanta",32
"RADAN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","5 Constanta",51
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","5 Constanta",31
"IBRAM KJSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","5 Constanta",234
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","5 Constanta",435
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","5 Constanta",42
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","5 Constanta",40
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","5 Constanta",66
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","5 Constanta",99
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","5 Constanta",30
"MANOLESCU OANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","5 Constanta",14
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","5 Constanta",14
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","5 Constanta",42
"DUTU STELIAN","CANDIDAT INDEPENDENT","5 Constanta",1703
"MARTIN EDUARD-STELIAN","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","6 Constanta",15879
"GROPOSILA IULIAN-AUREL","PARTIDUL NATIONAL LIBERAL","6 Constanta",1798
"GHEORGHE NICULAE","PARTIDUL ROMÂNIA MARE","6 Constanta",794
"PALOSIIONUT-FRANCISC","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","6 Constanta",37
"CHIRU GIGI","PARTIDUL DEMOCRAT LIBERAL","6 Constanta",8762
"TOMA NICOLAE-FLORIN","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","6 Constanta",326
"MARTINAS CAMELIA","PARTIDUL POPULAR SI AL PROTECTIEI SOCIALE","6 Constanta",168
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","6 Constanta",48
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","6 Constanta",30
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","6 Constanta",38
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","6 Constanta",6
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","6 Constanta",17
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","6 Constanta",21
"RAD AN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","6 Constanta",37
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","6 Constanta",47
"IBRAM IUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","6 Constanta",205
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","6 Constanta",467
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","6 Constanta",25
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","6 Constanta",38
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","6 Constanta",83
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","6 Constanta",56
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","6 Constanta",35
"MANOLESCU O ANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","6 Constanta",20
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","6 Constanta",23
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","6 Constanta",41
"BRÂTIANU MATEI-RADU","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","7 Constanta",8355
"BRATU ADRIAN","PARTIDUL NATIONAL LIBERAL","7 Constanta",830
"BAJDU STERE","PARTIDUL ROMÂNIA MARE","7 Constanta",475
"CHIRILA LIDIA","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","7 Constanta",11
"MIRONESCU LAURENTIU","PARTIDUL DEMOCRAT LIBERAL","7 Constanta",5991
"COCHES SORIN","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","7 Constanta",156
"GEORGESCU ILIE","PARTIDUL POPULAR SI AL PROTECTIEI SOCIALE","7 Constanta",85
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","7 Constanta",24
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","7 Constanta",12
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","7 Constanta",17
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","7 Constanta",5
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","7 Constanta",8
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","7 Constanta",14
"RADAN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","7 Constanta",31
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","7 Constanta",29
"IBRAM IUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","7 Constanta",96
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","7 Constanta",286
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","7 Constanta",9
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","7 Constanta",17
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","7 Constanta",60
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","7 Constanta",23
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","7 Constanta",12
"MANOLESCU O ANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","7 Constanta",5
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","7 Constanta",5
